equipment_energy_consumption,lighting_energy,zone1_temperature,zone1_humidity,zone2_temperature,zone2_humidity,zone3_temperature,zone3_humidity,zone4_temperature,zone4_humidity,zone5_temperature,zone5_humidity,zone6_temperature,zone6_humidity,zone7_temperature,zone7_humidity,zone8_temperature,zone8_humidity,zone9_temperature,zone9_humidity,outdoor_temperature,outdoor_humidity,hour,day,month,weekday
-0.4741831149955003,0.0,0.03127889189270157,2.2333470026814606,-0.15012112275556233,1.3276930847235378,-1.1830937906771213,2.3388134199446537,-0.4885445266990384,2.150512054056396,-0.5796331542730893,0.15770024984444236,-0.38248551677508014,1.3899318953750888,-1.4112080375703904,2.3939863396342878,-1.654656776209528,2.4154872748501957,-1.5801235018242858,2.1297845560528486,-0.32589579321169027,0.8797810537530725,-0.7554652607574781,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.8932618006787605,0.0,-1.2293035646537689,2.1669390194933937,-0.17669016737396728,1.3459503942003448,-1.1321849025725703,2.3388134199446537,-0.5640137387846962,2.131594155997588,-0.6518549077119964,0.1434021364021502,-0.39101746025300543,1.3908213757918182,-1.4112080375703904,2.40214256344058,-1.7177925267351293,2.3679056515487047,-1.5801235018242858,2.1675529837533114,-0.3346472015925343,0.9868481612482444,-0.7554652607574781,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.8932618006787605,0.0,0.03127889189270157,2.1669390194933937,-0.024522002741425374,1.3459503942003448,-1.1067304585203341,2.3388134199446537,-0.5640137387846962,2.1410531050270047,-0.6518549077119964,0.1434021364021502,-0.3747292045224224,1.4176328569247216,-1.4112080375703904,2.40214256344058,-1.6757020263847133,-0.106244725300217,-1.5801235018242858,2.2009297338142053,-0.3390229057829578,1.0403817149958343,-0.7554652607574781,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.8932618006787605,0.0,-1.2293035646537689,2.1479653100110885,-0.17669016737396728,1.3459503942003448,-1.1576393466248907,2.3388134199446537,-0.5640137387846962,2.1599710030858144,-0.6518549077119964,0.1434021364021502,-0.04198340888337196,1.4280524846635725,-0.1957309707803522,2.3939863396342878,-1.654656776209528,2.347217989243708,-1.5801235018242858,-0.22239798771150876,-0.3433986099733786,1.0939152687434164,-0.7554652607574781,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.2991595194245753,2.1479653100110885,-0.24915119815136894,1.379422128241156,-0.05482555806060721,2.3388134199446537,-0.6394829508703567,2.1599710030858144,-0.6518549077119964,0.1434021364021502,-0.35921658001710444,1.448256396986469,-1.4112080375703904,2.423645335293498,-1.6967472765599527,2.3320470368867183,-1.5801235018242858,2.2378198259867608,-0.34777431416380183,1.1474488224910064,-0.6112261028471965,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,0.03127889189270157,2.9395906334116795,-0.3868271566284285,1.4707086756251886,-1.3281841217750132,2.204872591783328,-0.9413597992129932,-0.061162209910823086,-0.9494960733996148,0.6200059178118714,-0.33594764325912896,1.4454608871053152,-1.3330194543265872,2.1418848765309226,-1.9071997783119312,1.7565852304360583,-1.5801235018242858,-0.22239798771150876,-0.3346472015925343,0.8262475000054824,-0.3227477870266333,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.3340874968100274,2.59173929290276,-0.4592881874058301,1.4372369415843773,-1.3281841217750132,2.204872591783328,-0.9413597992129932,1.8151493157409906,-0.9932668330595593,0.6505085598220942,-0.46004863930166445,1.3973018759708609,-0.1957309707803522,1.9439110805056277,-1.9071997783119312,1.6738345812160724,-1.6327233003902768,1.5966348906066445,-0.3609014267350696,0.8262475000054824,-0.3227477870266333,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.3658402035240131,2.4114890528208655,-0.4592881874058301,1.4189796321075703,-1.3281841217750132,2.204872591783328,-0.9413597992129932,1.7807531374522405,-0.9932668330595593,0.694356107711788,-0.4994119239839072,1.4070861605549065,-1.4349015476442462,1.8401045956983502,-1.9071997783119312,1.62728734102983,-1.6590231996732316,1.5079230022869197,-0.3740285393063371,0.8262475000054824,-0.17850862911635176,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-1.3123404863620207,0.0,-1.4293456169520824,-0.06668822456235234,-0.4592881874058301,1.3018285629647308,-1.3281841217750132,2.1922798643493446,-0.9916726072701287,1.6612264178988112,-1.0895625043114354,0.5501040298717721,-0.5476949677567066,0.19929882326477624,-1.482288567792031,1.6465796490219375,-1.9703355288375304,1.504540544686858,-1.6327233003902768,1.3656326467642073,-0.3083929764499993,0.8262475000054824,-0.17850862911635176,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.2293035646537689,2.1690472094358837,-0.3868271566284285,1.2577067317291148,-1.4045474539318004,-0.13050595051670305,-0.11119846627074147,1.625110430695614,-0.9057253137396702,0.03410100253219476,-0.1505717804205894,1.4734159859168683,-1.5249368859250139,1.3789072131974833,-2.0334712793631318,1.3197307614288736,-1.5801235018242858,1.075781922551274,0.07229328811676002,0.357828904714096,0.1099696867042114,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.2293035646537689,2.0636377123119454,-0.3868271566284285,1.2475637820197871,-1.4605472308467504,-0.13050595051670305,-0.11119846627074147,1.615651481666197,-0.9057253137396702,0.02139156836126145,-0.1420398369426668,1.428941965080302,-1.482288567792031,1.3507311673212166,-2.07977082974855,1.2487031208483945,-1.5801235018242858,1.0599718830487497,0.09854751325929505,0.2909119625296065,0.1099696867042114,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.2293035646537689,2.1458571200685985,-0.3868271566284285,1.227277882601104,-1.4465472866180324,2.064063003203472,-0.16151127432787168,1.5829751122918652,-0.9057253137396702,-0.004027299980583482,-0.11101458793203098,1.411406494007599,-1.482288567792031,1.3062426738323873,-2.0334712793631318,1.2224987485953904,-1.5801235018242858,1.0520668632974894,0.12480173840183031,0.223995020345125,0.1099696867042114,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.2293035646537689,1.9877428743827261,-0.3505966412397302,1.1801131664526874,-1.4885471193042648,2.0331535813200907,-0.18666767835639925,1.471187532853407,-0.9057253137396702,-0.028175224905349173,-0.04198340888337196,1.2843378630459885,-1.4585950577181752,1.2543394314287581,-2.0334712793631318,1.1197500258139217,-1.5801235018242858,1.0520668632974894,0.1773101886869006,0.09016113597615404,0.1099696867042114,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.2293035646537689,1.6309317266182863,-0.3868271566284285,0.9305966036030018,-1.4885471193042648,2.1018411855053842,-0.4885445266990384,1.3344627241555882,-1.1771040236313244,0.35310780022242777,0.2899867555304138,0.7493789266975989,-1.277734597487518,1.0341213886590492,-2.0334712793631318,0.9221138919268415,-1.5801235018242858,0.7964712246733561,0.20356441382943563,0.02324419379167254,0.5426871604350562,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,0.03127889189270157,1.4111529251149235,-0.5124262766425655,0.8286599590241688,-1.4885471193042648,2.1018411855053842,-0.7224990841645815,1.2054770555727405,-1.2558913910192233,0.35310780022242777,-0.01793884090012885,0.8204102914051393,-1.3093259442527339,0.9481103012473037,-2.102920604941292,0.8990816278939525,-1.5801235018242858,0.656815875734399,0.12480173840183031,0.27752857409271503,0.6869263183453377,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.1340454445117139,1.3573940815817263,-0.36047769089121845,0.6947730228609215,-1.4885471193042648,2.0331535813200907,-0.6143265468418317,1.1513030747679442,-1.2558913910192233,0.3645462909762615,0.06582933142858326,0.6783475619900546,-0.9863044235787954,0.7474177639532505,-1.8566911778914497,0.6896765127844926,-1.5012238039753432,-0.22239798771150876,0.028536246212533808,0.009860805354773045,0.8311654762556193,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.1340454445117139,1.3036352380485314,-0.36508884739521,0.6765157133841166,-1.4885471193042648,2.0537598625756774,-0.7224990841645815,1.0997088073348062,-1.2850718974591564,0.35310780022242777,0.019291457912632082,0.6183711681761748,-1.0558053864621924,0.7116539583541702,-1.8968684736804922,0.6735861087694913,-0.16781891032818042,0.6471541849272914,0.03728765459338068,-0.08382291370349945,0.8311654762556193,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.8932618006787605,0.0,-1.1340454445117139,1.2635796291414307,-0.3868271566284285,0.6765157133841166,-1.4885471193042648,2.064063003203472,-0.7224990841645815,1.0997088073348062,-0.07408088020073669,0.35310780022242777,-0.025695153152789,0.6084598149611687,-1.0659597479224228,0.7056480117331779,-1.9071997783119312,0.6694485763084914,-1.5012238039753432,0.6120207638105817,0.04603906297422499,-0.17750663276177994,0.8311654762556193,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.8932618006787605,0.0,-1.1340454445117139,1.1781979364710609,-0.4321153008643039,0.659399485749609,-1.539456007408821,2.0434567219478827,-0.797968296250242,1.0997088073348062,-1.3434329103391094,0.3467530831369706,-0.07455992034453768,0.6923251113958334,-1.1610045711902186,0.6937844134694975,-1.9071997783119312,0.655907560981594,-1.5801235018242858,0.5777656782217798,0.05479047135506907,-0.2711903518200604,0.8311654762556193,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.8932618006787605,0.0,-1.1340454445117139,1.1360341376215064,-0.4537142619614263,0.6278295547792988,-0.05482555806060721,2.0331535813200907,-0.797968296250242,1.0997088073348062,-1.3434329103391094,0.33404364896603866,-0.05904729583921965,0.7177388375881573,-1.1908583938833084,0.6834037649887625,0.04369491292912403,0.6532863401327129,-1.5801235018242858,0.5584422966075944,0.06354187973591595,-0.3648740708783329,0.8311654762556193,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.1340454445117139,1.4617494837344038,-0.1911823735294471,0.7769309155065506,-1.564910451461052,1.823656388554941,-0.3703094277648122,1.0919696672198351,-1.4309744296589983,0.35310780022242777,-0.3669728922697623,1.2460902051265441,-1.28563243417881,0.9414370272239789,-1.9703355288375304,0.8163309786739668,-1.6590231996732316,0.41703027661278985,-0.38715565187760465,0.8530142768792734,1.263882949986464,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.1340454445117139,1.4111529251149235,-0.17669016737396728,0.7282447569017327,-1.564910451461052,1.8614345708568532,-0.04327617539364812,1.084230527104864,-1.4309744296589983,0.35310780022242777,-0.3514602677644468,1.2908183632250307,-1.3590823154078793,0.9280904791773293,-2.0334712793631318,0.8990816278939525,-1.74581286730707,0.41703027661278985,-0.41340987702013965,0.9065478306268634,1.263882949986464,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.1340454445117139,1.3879628357476743,-0.17669016737396728,0.7099874474249279,-1.564910451461052,1.8614345708568532,-0.4885445266990384,1.084230527104864,-1.4309744296589983,0.35310780022242777,-0.3514602677644468,1.285481480724643,-0.1957309707803522,0.9280904791773293,-2.0334712793631318,-0.106244725300217,-1.6879530888845382,0.4363536582269753,-0.4265369895914074,0.9333146075006544,1.263882949986464,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.1340454445117139,1.3573940815817263,-0.17669016737396728,0.6582584039073097,-1.564910451461052,1.8923439927402348,-0.5640137387846962,1.0764913869898929,-1.4309744296589983,0.33404364896603866,-0.4755612638069822,1.2859579880907486,-1.4112080375703904,-0.13296009053127336,-2.0334712793631318,0.9873489870619455,-1.74581286730707,-0.22239798771150876,-0.4527912147339424,0.9868481612482444,1.4081221078967456,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.1657981512257096,1.2814992436525092,-0.20084384429974295,0.6491297491689062,-1.564910451461052,1.8923439927402348,-0.5640137387846962,1.0764913869898929,-1.4309744296589983,0.32705346017202225,-0.4833175760596401,1.3312261878708234,-1.482288567792031,0.9058462324329138,-2.0334712793631318,1.002519939418935,-1.74581286730707,0.446015349034083,-0.44403980635309837,0.9600813843744535,1.4081221078967456,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.2293035646537689,1.145520992362659,-0.024522002741425374,0.6389867994595786,-1.564910451461052,1.8923439927402348,-0.6394829508703567,1.0764913869898929,-1.4309744296589983,0.3016345918301773,-0.43833096499422153,1.354098541443914,-1.482288567792031,0.920675730262531,-2.102920604941292,1.002519939418935,-1.74581286730707,0.42669196741989757,-0.4177855812105633,0.8797810537530725,1.4081221078967456,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.3340874968100274,1.0833293890595361,-0.3143661258510294,0.596386410680366,-0.05482555806060721,1.8923439927402348,-0.7224990841645815,1.0506942532733228,-1.5272701009108745,0.26350628931740044,-0.5073621440428833,1.3657888554923836,-1.5249368859250139,0.9280904791773293,-2.102920604941292,1.002519939418935,-1.74581286730707,0.446015349034083,-0.4002827644488721,0.8262475000054824,1.5523612658070272,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.3340874968100274,1.060139299692287,-0.3143661258510294,0.596386410680366,-1.564910451461052,1.88204085211244,-0.04327617539364812,1.059293297845503,-1.5272701009108745,0.2577870439404836,-0.5073621440428833,0.19929882326477624,-1.5462610449915066,0.9280904791773293,-2.102920604941292,0.9873489870619455,-1.74581286730707,-0.22239798771150876,-0.3740285393063371,0.7860973346947919,1.5523612658070272,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.8932618006787605,0.0,-1.3340874968100274,1.031678735468831,-0.3868271566284285,0.6075436553606134,-1.564910451461052,1.8614345708568532,-0.7728118922217199,1.0764913869898929,-1.5272701009108745,0.25143232685502637,-0.4755612638069822,1.399970317221054,-1.5462610449915066,0.9280904791773293,-2.1660563554668935,0.9797635108834389,-1.74581286730707,0.446015349034083,-0.34777431416380183,0.7459471693841014,1.5523612658070272,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.4579230529946963,1.0506524449511343,-0.4592881874058301,0.46249947451711865,-1.6336374504021591,-0.13050595051670305,-0.797968296250242,1.135824794538002,-1.5272701009108745,0.2177523263020668,-0.3747292045224224,1.405053062459522,-1.4893966208141936,1.0814522025652034,-2.120139445993708,1.065711344277823,-1.74581286730707,0.5241872110187925,-0.2427574135936615,0.5853465081413395,1.6966004237173087,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.5785833385079966,1.0084886461015796,-0.5240502336631322,0.5738183475770797,-1.6107284507551225,1.8923439927402348,-0.8658905871273354,1.2398732338614906,-1.5272701009108745,0.25143232685502637,-0.31500560017695095,1.4011139348997086,-1.4112080375703904,1.3591345494246667,-1.9703355288375304,1.400287264646828,-1.74581286730707,0.9097765077747753,-0.21650318845112623,0.4247458468985775,1.6966004237173087,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.6103360452219824,1.1265472828803536,-0.5389953212609704,0.6491297491689062,-1.564910451461052,1.9415701090730164,-0.8658905871273354,1.2992066414095997,-1.5272701009108745,0.28892515765924537,-0.2725397905936455,1.3316073937637083,-1.4435173694892856,1.4338437619753577,-1.9703355288375304,1.5526236870745218,-1.7168829780957635,1.1126720147238292,-0.19900037168943527,0.3176787394034055,1.6966004237173087,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.8932618006787605,0.0,-1.6738414586500552,1.1265472828803536,-0.5982816191697657,0.7099874474249279,-1.564910451461052,1.9747691177625895,-0.9162033951844656,1.3258636795834062,-1.5564506073508073,0.32705346017202225,-0.21960295946925112,1.2031410078615168,-1.4112080375703904,1.504216469857682,-1.9613161359053117,1.6577277584214758,-1.6590231996732316,1.2189506136018942,-0.1683704423564796,0.21061163190822552,1.8408395816275902,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.7055941653640374,1.1550078471038117,-0.611456352038372,0.7271036750594334,-1.564910451461052,1.9953753990181786,-0.04327617539364812,-0.061162209910823086,-0.07408088020073669,0.35882704559934464,-0.2056415974144659,1.1370653197614802,-1.474390731100744,1.5348640987055477,-1.9703355288375304,1.7230416636986614,-1.6590231996732316,1.2707724097490658,-0.14649192140436523,0.1570780781606435,1.8408395816275902,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.05510442931224011,0.0,-1.7055941653640374,-0.06668822456235234,-0.611456352038372,0.759180753515223,-1.564910451461052,1.9953753990181786,-0.9413597992129932,1.3344627241555882,-1.6148116202307634,0.3702655363531784,-0.17539197962909747,1.0632384451727819,-1.482288567792031,1.581824175165976,-1.954551591206131,1.7989949381613006,-1.6590231996732316,1.3059058308657754,-0.1246134004522534,0.10354452441305353,1.8408395816275902,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.7055941653640374,1.1724004141292577,-0.611456352038372,0.8012739948089583,-1.564910451461052,1.9953753990181786,-0.9413597992129932,1.3422018642705593,-1.6148116202307634,0.3969553481121215,-0.17539197962909747,1.0324878364800698,-1.482288567792031,1.62359392738605,-1.9071997783119312,1.843473412117044,-1.6590231996732316,1.3392825809266675,-0.1027348795001418,0.05001097066546354,1.8408395816275902,-0.4661896498287317,-1.7100220123216339,-1.0658713531696111
-0.4741831149955003,0.0,-1.7754501201348436,1.1897929811547034,-0.6766712797380325,0.8286599590241688,-1.4885471193042648,2.1018411855053842,-1.0168290112986536,1.3576801445005016,-1.6148116202307634,0.4293644052479829,-0.13428352469000668,0.953832353914833,-1.4467483026812107,1.7055269028946378,-1.9071997783119312,1.8778666506991002,-1.6590231996732316,1.4376561600534723,-0.05897783759591559,-0.05705613682970845,-1.476661050308886,-0.35594665699141137,-1.7100220123216339,-0.5589647721635567
-1.3123404863620207,0.0,-1.8103780975202959,1.1897929811547034,-0.6766712797380325,0.86213169306498,-1.4885471193042648,2.0829520943544284,-1.0168290112986536,1.3576801445005016,-1.6148116202307634,0.4293644052479829,-0.10325827567937332,0.8927123424222986,-1.4721342063318057,1.7258644999181096,-1.89096487103391,1.9115949287070644,-1.6590231996732316,1.480694600921472,-0.08960776692887429,0.05001097066546354,-1.476661050308886,-0.35594665699141137,-1.7100220123216339,-0.5589647721635567
-0.4741831149955003,0.0,-1.905636217662351,1.3036352380485314,-0.7491323105154316,0.9716755499258174,-1.564910451461052,2.064063003203472,-1.0998451445928785,1.437651259021866,-1.6148116202307634,0.5037145951478995,-0.23511558397456894,1.140877378690328,-1.4112080375703904,1.9654138523585474,-1.9071997783119312,2.0851742667137447,-1.6327233003902768,1.7810853514694192,-0.2427574135936615,0.6656468387627205,-1.3324218923986044,-0.35594665699141137,-1.7100220123216339,-0.5589647721635567
-0.8932618006787605,0.0,-1.905636217662351,1.366880936322879,-0.8215933412928332,1.0100919719499302,-0.05482555806060721,2.1018411855053842,-1.175314356678539,1.4634483927384359,-1.6148116202307634,0.5437493127863162,-0.2428718962272266,1.209367370778635,-1.3476798136847996,-0.13296009053127336,-1.9071997783119312,2.483165484390835,-1.6327233003902768,-0.22239798771150876,-0.2427574135936615,0.8262475000054824,-1.188182734488323,-0.35594665699141137,-1.7100220123216339,-0.5589647721635567
-0.8932618006787605,0.0,-1.9913685257901992,1.3479072268405758,-0.8215933412928332,1.0142759387050322,-1.4885471193042648,2.12473705356716,-1.175314356678539,1.4634483927384359,-1.6148116202307634,0.5494685581632331,-0.22735927172190878,1.2065718608974805,-1.3330194543265872,2.208246879318421,0.04369491292912403,2.5432910553121797,-1.5801235018242858,2.043707674316877,-0.23400600521281742,0.7994807231316914,-1.188182734488323,-0.35594665699141137,-1.7100220123216339,-0.5589647721635567
-0.4741831149955003,0.0,-1.9913685257901992,1.399557880431281,-0.8215933412928332,1.0751336369610518,-1.4885471193042648,2.1361849875980323,-1.2432366475556322,1.4866658130833494,-1.6410740760267277,0.5748874265050781,-0.19866091638707314,1.0872544164245266,-1.3330194543265872,2.1919344317058584,-1.8882590531542502,2.566737072591169,-1.5801235018242858,2.1370308241581726,-0.20775178007028217,0.7191803925103104,-1.188182734488323,-0.35594665699141137,-1.7100220123216339,-0.5589647721635567
-0.05510442931224011,0.0,-1.9913685257901992,1.4111529251149235,-0.8338559772705634,1.0635472674853932,-1.4325473423893174,2.1361849875980323,-1.2432366475556322,1.496124762112766,-1.6935989876186623,0.5609070489170669,-0.18314829188175535,1.0849671810672175,-1.3330194543265872,2.1756219840932705,-1.86616154047029,2.550301874204431,-1.5801235018242858,2.1763363390325097,-0.19900037168943527,0.6924136156365115,-1.188182734488323,-0.35594665699141137,-1.7100220123216339,-0.5589647721635567
-1.3123404863620207,0.0,-2.0866266459322507,1.4216938748273031,-0.8260215153958883,1.0416619029202405,-1.4885471193042648,-0.13050595051670305,-1.2432366475556322,1.496124762112766,-1.6935989876186623,0.5748874265050781,-0.17539197962909747,1.0595534548748937,-1.3330194543265872,2.1992256014720653,-1.8819454781016915,2.526166268181928,-1.5801235018242858,2.1930247140629433,-0.1902489633085912,0.6656468387627205,-1.0439435765780412,-0.35594665699141137,-1.7100220123216339,-0.5589647721635567
-1.731419172045281,0.0,-2.0866266459322507,1.4427757742520984,-0.8791596046326235,1.0472405252603643,-1.4885471193042648,2.1593670540105703,-1.2432366475556322,1.496124762112766,-1.6935989876186623,0.58759686067601,-0.17539197962909747,1.0491338271360426,-0.1957309707803522,2.214920153341744,-1.8914158406805297,2.5038695654754273,-1.5801235018242858,2.2088347535654678,-0.19462466749901464,0.6656468387627205,-1.0439435765780412,-0.35594665699141137,-1.7100220123216339,-0.5589647721635567
-1.731419172045281,0.0,0.03127889189270157,1.4427757742520984,-0.9013004751479735,1.0416619029202405,-1.4885471193042648,2.1361849875980323,-1.2432366475556322,1.5150426601715756,-1.6935989876186623,0.5990353514298438,-0.17539197962909747,1.0328690423729547,-1.289581352524485,2.217020998867597,-1.8882590531542502,2.457437256746444,-0.16781891032818042,2.228158135179653,-0.20337607587985873,0.27752857409271503,-1.0439435765780412,-0.35594665699141137,-1.7100220123216339,-0.5589647721635567
